VendorID	trip_distance	fare_amount	total_amount
2	1.93	7.5	13.86
2	0.97	5.5	6.8
2	1.82	10.5	11.8
2	0	25	30.36
2	1.25	5.5	6.8
2	2.86	12.5	13.8
2	1.19	6	11.05
2	1.94	8	14.35
2	15.35	45	66.2
2	4.77	16	20.05
2	0.73	4.5	7
2	11.72	60	63.05
2	8.04	27	33.96
2	0.87	5.5	6.8
2	3.7	14	19.12
2	1.87	10	10.3
1	1.5	8	9.3
2	4.71	15.5	21.85
2	2.27	10.5	14.75
2	0.86	7	7.3
2	5.98	12	12.3
2	2.29	13	13.3
2	1.03	6	7.3
2	1.92	9.5	16.26
2	2.06	7.5	11.55
2	3.42	12	13.3
1	6	22	26.05
2	0.81	5	8.19
2	2.23	9	13.05
2	1.94	8.5	11.76
2	7.4	23	30.38
2	0.79	5.5	9.8
2	11.03	42.5	50.35
2	1.19	6.5	10.14
2	4.29	14	22.56
2	1.42	8	9.3
2	0.79	5.5	6.8
2	1.84	8.5	9.8
2	4.68	15	15.3
2	1.1	6	7.3
2	1.58	8	11.62
2	3.29	12	13.3
2	1.95	8.5	9.8
2	6.92	20.5	21.8
2	1.79	8	9.3
2	3.74	12	18.05
2	1.94	8.5	9.8
2	1.26	7.5	8.8
2	2.23	10	11.3
2	5.97	21	22.3
2	1.16	6.5	7.8
2	0.98	6.5	9.75
2	2.6	11	12.3
2	5.72	19	20.3
2	0.77	4.5	5.8
2	2.94	12	13.3
2	4.17	13.5	21.06
2	0.92	5.5	6.8
2	2.84	11.5	15.36
2	2.57	10.5	11.8
2	11.1	31.5	47.22
2	0.74	5	6.3
2	0.97	5.5	6.8
2	4.04	15	15.3
2	8.71	20	20.3
2	1.89	9.5	14.04
2	2.07	9.5	10.8
2	5.72	26	27.3
2	0	15	18.36
1	18.8	0	6.55
2	28.14	76.5	84.35
2	17.39	56.5	64.35
2	15.93	49	56.85
1	0	24.2	25
2	0.68	4.5	5.8
2	2.07	9.5	10.8
2	3.08	11	12.3
2	14.16	46	47.3
2	6.77	19.5	34.19
2	21.55	58	59.3
2	1.54	8	9.32
2	28.83	75.5	100.3
2	34	111.11	144.83
1	7	23	27.05
1	0	44.2	45
2	20.09	69	76.85
1	2.9	0	0
1	4	0	0
1	8.6	0	0
2	2.07	8.5	11.16
2	15.13	46	53.35
2	1.57	8.5	9.3
2	3.56	14	14.8
2	14.62	42.5	43.3
2	0.7	4.5	6.1
2	1.19	6	9.55
2	2.91	10.5	14.3
2	4.03	16	19.55
2	18.42	60.5	67.85
2	2.37	9	9.8
2	5.88	19	19.8
2	9.27	28	28.8
1	2.3	8	11.55
1	9.3	28.5	38.45
2	3.65	16.5	17.3
2	1.71	7.5	9.96
2	0.91	6	6.8
2	6.8	31	31.8
2	19.72	63	70.35
2	5.97	23	23.8
2	1.39	6.5	7.3
2	1.09	6.5	7.3
2	12.95	46	46.8
2	1.66	8.5	14.46
2	11.97	35	35.8
2	1.34	7.5	9.96
1	0	24.2	25
1	11.1	32	32.8
2	3.8	13.5	18.75
2	1.45	7.5	8.3
2	2.72	10	10.8
2	9.61	30.5	50.75
2	4.58	15	18.96
1	0	26.2	27
2	5.48	20.5	29
2	3.19	11	11.8
2	1.07	8.5	9.3
2	1.21	7	7.8
2	2.51	9.5	11.3
2	0.6	6	8.16
2	1.6	9.5	10.3
2	1.19	7	9.36
2	3.39	15.5	22.86
2	1.6	6.5	7.3
1	0	16.2	17
2	3.33	11.5	18.06
2	0.74	5	5.8
2	1.38	8.5	11.16
2	2.83	10.5	16.55
2	11.06	36	46
2	2.43	13	13.8
2	0.51	4	6.8
2	6.74	21.5	28.85
2	7.48	24.5	31.85
1	0	26.2	27
2	5.14	18.5	27.56
1	4.4	17	24.65
1	0.8	4.5	5.3
1	1.2	7	7.8
1	6.7	27	39.7
2	7.05	24.5	25.3
1	0.6	4.5	6.35
1	1.3	8	10.56
1	1.4	8.5	11.16
1	2	9	15.05
2	2.27	16	23.46
2	9.66	31	34.6
2	3.3	14.5	20.05
2	7.92	24.5	30.55
2	11.96	35	42.35
2	1.13	11	13.3
2	0.84	5	8.55
2	2.74	17	24.66
2	3.02	12.5	19.26
2	0.55	6	6.8
2	1.33	6.5	8.76
2	4.33	15.5	16.3
2	3.39	12.5	15.96
2	16.48	52.5	53.3
2	4.06	13.5	17.16
2	1.02	6	8.16
2	1.55	7.5	9.96
2	1.04	9	11.76
2	14.25	39.5	48.36
2	2.24	10	10.8
2	1.14	6	9.55
2	1.92	9	9.8
2	4.06	14	22.81
2	13.41	38	44.8
2	5.66	19	27.06
2	12.66	74	81.35
2	21.47	72.5	79.85
2	2.52	11.5	17.05
2	0.92	5.5	7.56
2	3.02	13	13.8
2	1.33	6.5	8.76
2	3.33	14	21.94
2	5.51	18	25.55
1	0.8	5.5	7.55
1	1.9	11.5	17.61
2	3.9	18	21.55
2	2.01	9.5	10.3
1	11.1	0	6.55
2	1.13	7	9.36
2	3.05	12.5	18.05
2	1.02	5.5	6.3
1	3	14	21.9
1	2.8	12.5	18.05
2	2.95	13	19.86
2	9.39	29	30.8
2	7.03	23	34.51
2	9.55	33	50.1
2	2.01	8.5	14.05
2	1.51	7	10.55
2	17.87	52	59.35
2	2.83	17.5	21.05
2	1.17	7.5	13.26
2	0.18	2.5	3.3
2	7.93	30	40.26
2	8.21	26	35.46
1	0	16.2	20
2	3.99	13.5	17.05
1	0	24.2	25
1	3.8	17.5	21.05
2	0.63	4	4.8
2	0.86	6.5	8.76
2	3.68	14.5	19.05
2	5.25	20	23.92
2	1.99	10.5	13.56
2	1.96	9.5	12.88
2	1.57	8.5	13.8
2	4.55	14.5	15.3
2	1.25	6.5	9.49
2	0.84	6	6.8
2	3.91	14.5	28.41
1	6.5	24.5	33.65
2	5.64	20	27
2	1.12	9	9.8
1	0	49.2	56.55
2	1.64	10	10.8
2	0.91	5.5	6.3
1	3.4	14.5	21.66
2	1.19	6.5	12.06
2	2.62	13.5	17.05
2	2.94	11.5	14.76
2	1.09	7	7.8
1	1.1	6	11.9
1	1.5	8.5	11.15
1	4.4	21	27.55
2	1.65	10.5	13.56
2	2.13	10	10.8
2	5.2	18	21.55
2	4.51	21	30.8
1	1.6	7.5	8.3
1	2.5	14.5	21.66
2	4.23	18.5	21.23
2	1.24	6	6.8
2	4.23	17.5	21.05
2	1.05	10	10.8
2	3.97	15.5	19.56
2	0.93	-6	-6.8
2	0.93	6	6.8
2	14.83	48.5	49.3
1	0	20.2	21
2	17.7	58	65.35
2	4.09	17	18.68
2	15.21	44.5	45.3
2	1.45	10	12.96
1	2.1	10	10.8
2	1.15	6	8.16
2	13.43	52	66
2	1.31	6.5	12.06
2	3.54	13.5	17.05
2	1.75	9	9.8
2	3.03	12.5	13.3
2	3.72	14	21.06
2	0.03	52	52.8
2	1.2	7.5	10.79
2	4	17	20.55
2	26.29	78	78.8
2	4.37	18	22.55
2	1.52	13.5	18.59
2	0.62	4	4.8
2	3.79	19	27.06
2	1.41	10.5	14.69
2	1.64	11.5	15.38
2	2.22	9	16.31
2	3.24	14	17.55
2	2.13	12	16
1	0.7	6	8.8
1	1.7	8.5	9.3
1	0.6	4	5.75
1	1.6	8.5	11.6
1	1.2	8	13.85
1	3.7	13.5	17.05
2	7.17	26	27.41
2	3	12.5	18.05
2	6.02	29	29.8
1	0	18.2	19
2	1.09	7.5	8.38
2	1.45	7	7.8
2	1.84	11	14.16
2	10.76	71	71.8
2	3.33	12	16
2	4.92	22.5	32.56
1	0	14	14
2	1.8	8	9.8
2	1.74	8	8.8
2	1.59	8.5	10.3
2	1.19	7.5	9.96
2	2.59	12.5	16
2	6.27	18.5	22.3
2	3.24	13.5	17.16
2	1.39	7	9.36
2	1.71	7	7.8
2	0.86	6	6.8
2	1.09	6.5	8.76
2	1.72	8	8.8
1	5.5	33	41.55
2	2.7	15	18.55
2	7.64	24.5	28.05
2	2.71	11.5	12.3
2	5.22	19	27.06
2	2.53	11.5	14.76
2	4.84	17	17.8
2	1.29	7	7.8
1	3.5	16	25.4
2	2.91	16	21.51
1	1.4	7	9.75
1	5.7	18.5	26.45
2	5.84	19	27.06
2	3.5	14	21.06
2	0.55	5	7.25
2	3.36	16	19.55
2	3.27	24	31
2	3.62	14	22.81
2	3.75	15	15.3
2	2.27	10	14.04
1	0	22.2	23
1	0	28.2	35.55
2	8.89	26.5	32.76
1	4.2	16	16.8
2	2.9	14	21.06
2	0.65	4.5	5.3
2	1.15	5.5	6.3
1	0	13.2	14
2	7.82	25.5	33.05
2	4.58	18	21.55
2	2.18	12.5	18.05
2	2.85	12.5	16.05
2	1.71	10	10.8
2	1.03	5.5	8
2	1.54	7	8.3
2	1.81	9.5	10.3
2	3.36	18	23.5
2	3.79	14.5	21.66
2	1.79	7.5	10.79
2	2.28	10.5	14.05
2	5.68	21.45	25
2	0.84	5.5	6.3
2	0.94	6	6.8
2	1.01	6	6.8
2	0.57	4.5	6.89
2	0.82	6.5	7.3
1	2.4	12.5	17.05
2	1.13	6	8.16
2	1.55	9.5	10.3
2	1.38	7	7.8
1	4.9	16.5	21.05
2	3.63	14	14.8
1	0	35.2	36
2	2.46	12.5	13.3
2	1.57	7	7.8
2	0.88	5	6.96
2	1.84	9.5	13.39
2	9.14	47.5	48.3
1	0.7	5.5	8.15
1	0.6	6	6.8
1	0.9	5	5.8
2	10.32	40	40.8
2	11.24	42	42.8
1	2	8.5	9.3
2	0.51	5	5.8
2	1.69	7.5	8.3
2	12.22	38.5	45.85
2	1.11	7.5	8.3
2	1.13	6.5	7.3
2	3.33	16	22.55
2	3.25	12	12.8
2	5.51	30	38.55
1	1.8	10.5	11.3
1	1.5	8.5	9.3
2	1.9	9	15.06
2	1.16	6	10.55
2	5.93	20.5	21.3
2	1.32	6	8.16
2	0.62	5	7.25
1	0	13.2	14
2	1.34	7.5	13.26
2	2.45	10.5	16.86
2	1.7	9	12.25
2	2.92	13	19.86
2	4.5	21	29.46
2	2.2	11.5	12.3
2	6.7	24	27.55
2	1.37	6	9.55
2	1.11	6	6.8
2	4.32	14	14.8
2	1.08	5.5	8
2	0	2.5	3.3
2	2.82	11.5	18.06
1	4.4	15.5	23.8
2	1.06	5.5	6.93
2	3.67	15.5	20.05
2	1.33	7.5	8.3
2	3.48	17	20.85
2	4.8	21	21.8
2	1	6	6.8
2	0.73	4.5	5.3
2	0.33	5	5.8
2	2.85	15	22.26
2	0.39	4	4.8
2	1.27	7.5	8.3
1	0	13.2	14
2	13.27	43.5	50.85
2	2.46	10	13.55
2	1.54	8.5	9.3
2	1.47	8	11
2	1.77	8.5	9.3
2	3.36	17	23.63
2	1.79	8	11.44
2	1.98	10.5	11.3
1	0.9	6.5	7.3
2	1.67	8	8.8
2	1.25	7.5	8.3
2	4.52	18.5	25.05
2	5.64	20	28.26
2	0.44	4.5	5.3
2	8.73	28.5	43.02
2	32.54	89	96.35
2	0.8	4.5	5.3
2	4.31	16	21.55
1	6.9	31.7	32
2	0.64	5.5	7.56
2	1.44	9	12.25
2	1.65	9.5	13.05
2	2.81	14	16.8
2	0.64	5	5.8
2	4.83	18.5	23.16
1	0	13.2	14
2	1.63	8	10.56
1	5	16.5	24.05
2	0.37	4	4.8
2	1.58	9	9.8
2	1.39	8	8.8
1	0	10.2	11
2	0.74	5	5.8
2	1.28	6.5	7.3
2	3.2	17	23
2	6.84	24.5	28.05
2	0.57	4.5	6.36
2	1.01	6.5	7.3
2	2.63	13.5	17.15
2	1.52	7	7.8
2	0.48	4	4.8
2	0	2.5	3.3
2	0.56	4	4.8
2	0.72	4.5	5.3
2	1.37	6	8.5
2	0.31	4	4.8
2	3.68	15.5	19.05
2	6.02	19	27.06
1	0	22.2	23
2	2.58	11	14.16
2	12.72	37.5	41.05
2	1.05	6.5	7.3
1	1.8	13	16.55
1	4.7	25	28.55
1	0	20.2	21
1	0	10.2	11
2	0.04	2.5	3.3
2	1.59	10	16.26
1	2.2	12.5	13.3
1	0.4	4	4.8
2	1.09	6.5	8.76
2	1.36	7	7.8
2	6.35	28	34.55
1	2.4	12	18.65
1	0.7	5	6.67
2	1.04	7	7.8
2	1.43	8.5	12.09
1	0	8	8
1	0	10.2	11
2	5.32	27.5	28.3
1	0	2.5	3.3
2	2.02	10.5	11.3
2	1.31	8	8.8
2	9.99	31	36.55
2	6.75	22.5	31.26
1	0	0	0
2	11.88	36.5	44.76
1	4.9	18	18.8
2	0.57	4	4.8
1	3.4	14	21.05
2	0.57	4.5	5.3
2	20.42	68.5	69.3
2	17.87	53	60.35
2	1	6.5	7.3
2	4.94	16.5	18.8
2	2.97	15	15.8
2	22.31	63	70.35
2	1.03	8	8.8
2	2.23	11	14.55
2	3.89	13	13.8
2	7.07	22	27.36
2	1.4	7.5	9.96
2	3.9	17	21.36
1	3.2	10	10.8
2	11.37	52	52.8
1	0	16.2	17
2	17.95	59.5	66.85
2	4.89	19	19.8
2	2.69	14	17.55
2	3.55	15	20.55
1	0.7	5.5	7.85
1	0	34.2	35
2	0.71	6.5	9.12
2	4.25	18.5	28.67
2	26.65	85	88.25
2	2.13	11.5	12.3
2	1.42	6.5	9.12
2	0.02	2.5	3.3
2	1.22	7	13.19
2	1.71	9	11.76
2	3.32	14.5	15.3
2	1.35	7.5	9.96
1	1.5	8	11.4
1	0	45.2	46
2	2.19	10.5	11.3
2	2.85	12	12.8
2	2.73	14	14.8
2	1.06	7	9.36
2	0.95	5.5	7.3
2	3.57	15	22.26
1	2.3	11.5	14.75
2	6.65	38	38.8
2	3.7	20	29.44
2	4.4	19.5	29.97
2	0.57	4	4.8
2	1.25	7	7.8
2	0.29	3.5	4.3
2	12.45	55.5	56.3
2	0.22	3	4.94
2	3.21	13.5	18.05
2	1.36	7	9.36
2	3.14	13.5	17.16
2	3.8	14.5	15.3
2	5.88	19	24.75
2	3.41	13.5	14.3
1	0	16.2	17
2	1.87	9	9.8
2	3.48	16.5	17.3
2	14.48	56.5	57.3
2	0.97	5	5.8
2	3.13	23	26.05
2	1.35	7.5	8.3
2	1.07	5.5	6.3
2	3.37	16.5	20.05
2	0.19	3	35
2	2.82	13	15.8
2	32.89	95.5	102.85
2	0.82	5.5	7.56
2	3.84	22	22.8
2	2.94	13	16.56
2	2.67	12.5	13.3
2	3.69	15.5	21.05
2	2.67	13	16.55
2	5.56	21.5	30.06
2	2.58	11.5	12.3
2	1.57	10.5	13.56
2	0.29	3	3.8
1	0	22.2	23
1	6.2	24.5	35.05
2	1.22	7	11.3
2	0.12	2.5	3.3
1	0	0	0
1	0	15.2	16
2	9.44	28.5	38.46
2	0.79	5.5	6.3
2	0.66	5	5.8
2	1.06	6.5	8.76
2	7.73	25	33.55
2	8.31	37.5	41.05
2	4	16.5	24.06
2	3.13	13.5	17.05
2	1.12	7.5	13.26
2	0.54	4.5	9.66
2	3.06	12.5	15.55
2	2.93	9.2	10
2	1.92	10.5	14.05
1	1.4	7	7.8
1	0	10.2	11
1	0	20.2	21
2	2.02	10.5	11.3
2	3.18	11.5	12.3
2	2.61	12	18.66
2	1.42	7.5	10.38
1	1	6	8.15
1	2.4	10.5	14.05
1	6.7	20.5	21.3
2	2.67	12	15.55
2	7.34	24.5	35.06
1	0	2.5	3.3
2	9.73	29.5	39.66
2	5.97	19.5	27.66
2	3.64	13.5	14.3
2	7.32	21.5	22.3
2	4.25	21	21.8
2	11.99	44	51.35
2	3.8	16	16.8
2	1.29	7.5	8.3
2	1.52	7.5	8.3
2	4.91	17	25.69
2	0.95	6	6.8
2	2.24	9	11.76
2	7.47	27.5	28.3
1	2.3	11.5	12.3
1	3	13.5	14.3
2	1.6	8	8.8
2	0.86	6.5	8.76
1	0	30.2	37.55
2	2.79	12	18.66
2	2.04	10	12.96
2	2.47	13	17.25
2	1.61	7	9.36
2	1.35	7.5	10.79
2	1.89	8.5	11.16
2	0	6.5	7.3
2	1.59	10.5	13.56
2	0.23	4	4.8
2	0.59	4.5	6.62
1	7.1	24	33.05
1	1	6	6.8
2	1.42	7.5	8.3
2	1.29	7	7.8
2	4.78	22.5	23.3
2	2.87	12	13.8
2	1.11	6	6.8
2	1.35	7.5	8.3
1	9.7	33	43.85
2	1.23	6.5	7.3
2	2.18	10	10.8
2	8.03	26	38.41
2	2.08	11.5	17.31
2	3.26	15	15.8
2	2.56	10.5	11.3
2	6.76	20.5	24.05
2	7.36	25	25.8
2	0.86	6	6.8
2	8.03	26	26.8
2	1.83	11	14.55
2	0.45	5	6.96
2	1.86	10	13.55
1	0	32.2	33
2	1.39	10	10.8
2	14.25	41	58.02
2	0.93	5	5.8
2	3.43	20	30.61
2	4.12	15	18.8
2	2.13	14	14.8
2	0.97	10.5	11.3
2	2.38	13	19.86
2	2.15	11.5	15.99
2	3.09	17.5	18.3
2	3.11	13	17.25
2	2.01	10.5	14.69
2	2.77	13	16.56
2	1.8	8.5	11.16
2	5.05	22.5	23.3
1	0	18.2	19
1	0	0	0
2	2.88	13	13.8
2	11.54	32	50.1
2	5.01	20.5	21.3
2	1.87	9.5	10.3
2	4.47	19.5	23.05
2	1.46	8	8.8
2	0.49	5	5.8
2	1.47	8.5	9.3
2	1.15	7.5	12.8
2	1.43	10	13.55
2	2.83	11.5	14.76
2	0	15	19.12
2	0.23	40	48.36
1	0.4	4	7.8
1	1.1	0	0
2	2.28	11	11.8
2	0.75	5.5	6.3
2	3.1	13	13.8
2	2.57	11	11.8
2	1.29	7.5	8.3
1	0	15.2	16
1	0.8	5.5	6.3
2	1.97	12	16
1	3.7	18	18.8
2	2.9	13	13.8
1	0.7	5	5.8
2	1.6	10.5	16.3
1	1.8	9	9.8
2	2.96	15.5	22.86
2	1.13	11	11.8
2	3.46	18	21.8
2	17.53	61.5	62.3
2	0.07	2.5	3.3
2	1.6	8.5	11.16
2	2.12	10	10.8
1	1	7	9.35
1	1.4	8	8.8
1	1.3	8.5	13.86
2	1.24	7	7.8
1	2.5	17.5	18.3
2	3.01	14	22.81
1	0.9	5.5	7.55
2	19.03	64	71.35
2	1.59	8	11.55
2	0.93	7	9.75
2	1.54	8	10.56
2	0.79	5	5.8
2	1.16	6.5	8.76
2	3.16	14	20.05
2	0.86	5.5	7.56
2	0.75	8.5	9.3
2	1.09	8.5	9.3
2	0	10	11.3
2	2.3	11.5	12.3
2	1.19	8	10.56
2	1.94	10.5	13.56
2	2.26	9	9.3
2	1.58	9.5	12.36
2	2.56	12	19.44
2	1.76	10.5	12
2	1.46	9	12.55
2	1.94	9.5	10.3
2	1.33	7	7.8
2	1	7	9.36
2	0.96	5	5.8
2	2.1	10.5	11.3
2	3.35	15	15.8
2	5.46	21.5	26.05
2	0.36	4	4.8
2	15.36	44.5	45.88
2	0.66	4.5	5.31
2	3.82	16.5	20.76
2	6.38	25	28.55
2	0.86	5	5.8
2	0.5	4.5	5.3
2	0.48	4.5	6.36
2	1.36	7.5	9.96
2	1.05	7	9.36
2	1.16	6	8.16
2	2.42	12.5	16.05
2	1.28	7.5	8.3
2	2.18	9	9.8
2	2.39	12	12.8
2	2.8	15	15.8
2	0.57	5	7.25
2	1.47	9.5	15.66
2	0.87	6.5	7.3
1	0.8	5.5	6.3
1	1.2	6.5	7.3
1	2	9	9.8
2	5.02	18	18.8
1	0.7	6	6.8
1	1	6	6.8
1	2.3	13	16.8
2	3.74	19.5	23.05
2	4.58	19.5	20.3
2	28.42	85	92.35
2	2.27	11.5	12.3
2	1.21	9	12.74
2	1.17	6.5	8.76
2	11.77	38.5	58.32
2	1.51	8	10.56
2	1.32	7.5	10.38
2	6.02	23	26.8
2	0.68	5.5	9.06
2	0.85	5	5.8
2	1.56	9.5	12.36
2	1.13	6.5	8.4
2	0.99	6	8.16
2	5.25	22	27.55
1	0	7.2	8
1	0	18.2	19
2	5.7	21	24.55
2	0	12	15.3
2	1.64	9.5	12.36
2	2.13	13	17.25
1	0.4	4	5.3
2	8.8	33.5	44.46
2	14.48	43.5	53.16
2	2.73	13	19.86
2	1.42	7	10.55
2	1.4	9	9.8
2	0.47	4	4.8
2	2.68	29.5	30.3
2	0.92	6	6.8
2	0.39	5	8.55
2	1.31	7	7.8
2	6.81	21	28.35
1	0	13.2	14
1	0	15.2	16
2	1.28	8.5	9.3
2	0.9	5	7.54
2	0.97	7	7.8
1	2.2	12.5	16.05
2	5.7	20.5	28.05
2	11.72	40.5	41.3
2	5.1	17.5	18.3
2	21.49	65.5	72.85
2	1.51	10	12.8
2	2.59	14	19.24
2	11.63	39	39.8
1	0	10.2	11
2	1.16	6.5	8.76
2	0.95	5.5	7.56
2	0.96	6.5	8.3
2	1.22	6	6.8
2	1.02	7	7.8
2	7.1	22	25.55
1	2.3	13	18.05
2	0	2.5	3.3
2	3.73	17	24.66
2	4.97	24	33.06
2	1.61	9	9.8
2	3.58	17	17.8
2	0	10	12.36
2	0.61	15	15.3
2	1.68	9	9.8
2	19.53	79.5	86.85
2	2.59	11.5	18.06
2	1.06	7	7.8
2	2.27	11.5	14.76
1	1.3	8	8.8
2	0.82	6	8.84
2	1.18	7.5	8.3
2	1.95	10	10.3
2	4.47	15	17.8
1	6.4	20.5	28.85
2	10.22	40.5	41.3
2	5.22	25.5	26.3
2	1.56	10	12.42
2	4.69	18.5	27.56
2	0.69	4.5	5.3
2	1.34	7	9.75
2	0.99	10.5	11.3
2	0.56	5	5.8
2	4.96	17	19.8
2	1.09	6.5	7.3
2	0	2	2.8
2	0	7	10.3
2	3.31	14	22.81
2	4.48	18	24
2	2.16	11.5	16.05
1	0	10.2	11
2	1.6	9.5	15.66
2	5.83	22	22.8
2	6.07	22	22.8
2	1.21	7	7.8
2	4.59	20.5	24.05
2	14.42	48	55.35
2	6.65	30	30.8
2	2.57	13.5	17.88
1	1.8	9	9.8
2	3.15	13.5	17.88
2	1.78	9	12.55
2	1.12	7	10.55
2	19.34	52	64.35
2	2.44	13.5	20.46
2	3.71	16.5	23.06
2	7.48	29.5	36.36
2	1.71	8	9.8
2	6.81	21.5	27.88
2	3.93	17.5	24.05
2	8.31	26.5	30.05
1	2.4	11	14.55
2	1.52	7.5	8.3
2	4.04	15.5	19.56
2	0.88	6	8.16
1	0	13.2	14
2	7.44	25	32.35
2	1.58	9	11.3
2	1.07	6	6.8
2	43.42	188	205.3
2	2.62	12.5	13.3
2	0.49	4	4.8
2	2.48	12.5	13.3
2	0.97	6.5	7.3
2	7.04	23.5	29.16
2	1.77	12	12.8
2	2.38	12	12.8
2	3.97	16	17.8
1	2	10	10.8
2	0.93	7	7.8
2	0.97	6.5	9.49
2	3.74	15.5	19.56
2	0.91	5.5	8.19
2	21.65	65	72.35
2	16.94	81.5	82.3
2	1.83	10.5	13.56
2	0.98	6	6.8
2	2.02	12	12.8
2	1.62	9	9.8
2	3.98	24	33.07
2	0.65	5	5.8
2	2.38	12	12.8
2	4.29	20	20.8
2	17.31	53.5	60.85
2	1.1	5.5	6.3
2	1.54	10.5	14.85
2	1.35	6.5	7.3
2	10.02	38	38.8
1	2.1	13	16.55
2	2.48	11.5	12.3
2	7.04	31	34.55
1	0	21	21
2	0.96	6	6.8
2	3.25	14	21.06
2	0.72	6	6.8
1	0.3	3.5	4.3
2	3.5	18	18.8
2	0	3	3.8
2	15.93	50.5	57.85
2	3.57	16.5	20.05
2	1.05	12	12.3
2	2.02	10.5	11.3
2	0.26	3	3.8
2	1.41	6.5	9.49
2	1.61	8.5	9.3
2	33.91	95	150.8
2	3.94	17	24.66
2	0.86	6	8.16
2	0.68	5	5.8
2	0.99	5.5	6.3
1	1.7	10	10.8
2	6.75	26	40.02
2	3.53	16	16.3
2	0.01	24	29.16
1	4.6	17.5	18.3
1	0	13.2	14
2	13.84	52	59.35
2	1.39	8.5	9.3
2	1.75	9	9.8
2	1.41	8	10.56
2	1.39	8	8.8
2	0.58	4.5	6.36
2	0.73	5	7.54
2	3.37	15.5	22.86
2	1.69	12.5	13.3
2	0.68	5.5	6.3
1	1.4	7.5	8.3
1	0	18.2	19
2	1.94	10	14.55
2	2.03	9.5	10.3
1	9.3	0	0
1	1	5.5	8.15
2	5.34	17.5	25.05
2	2.15	10.5	13
2	1	6.5	7.3
2	3.25	14.5	21.66
2	0.32	4.5	10.47
2	4.73	20	20.8
1	0.9	7	8.8
1	11.7	35	45.1
2	1.89	9.5	10.3
2	3.32	18	18.8
2	2.67	11.5	12.3
2	17.06	57.5	64.85
2	3.06	16	16.8
2	3.33	14	14.8
2	1.17	6.5	9.49
1	0	18.2	19
2	2.72	11.5	14.76
2	1.87	8.5	10.3
2	1.98	10.5	13.56
2	3.15	14	14.8
2	2.69	13.5	14.3
2	1.36	9	9.8
2	15.35	48	48.8
2	1.33	6	8.16
2	5.51	19	22.55
2	3.07	14.5	15.3
2	1.83	8.5	12.05
2	5.22	16.5	20.3
2	1.15	8	8.8
2	13.01	44.5	51.85
1	0.8	6	8.8
2	3.3	14	17.55
2	1.68	8	8.8
2	1.57	8.5	9.3
2	5.53	20	28.26
2	2.29	12	12.8
1	7.3	24	29.75
2	1.42	7.5	8.3
2	5.32	22	22.8
1	0	20.2	21
1	0	18.2	19
2	1.34	7.5	8.3
2	1.24	6	6.8
2	1.63	8.5	9.3
1	0	13.2	14
2	5.55	53.5	54.3
2	3.02	14.5	21.66
2	1.47	8	11
2	2.41	14	17.73
2	8.3	26	33.35
2	1.94	9	11.76
2	25.98	77	84.35
2	4.38	26	26.8
2	3.87	15.5	22.86
2	0.52	4	9.06
2	1.12	7	10.55
1	0.6	5	9.55
1	4.9	23	23.8
2	1.98	10.5	16.16
2	26.8	75	78.25
2	3.16	14.5	18.05
2	2.44	12	14.8
2	1.55	8.5	9.3
2	1.35	6.5	7.3
2	2.33	11.5	17.05
2	16.81	53	60.35
2	1.56	10	12.96
2	2.06	10.5	13.56
2	2.53	13	19.86
2	1.81	8.5	13.3
2	3.26	16	19.55
2	0.59	5	6
2	5.3	20.5	24.05
2	0.93	6	8.16
2	1.5	9	9.8
2	5.55	23.5	29.16
2	0	2.5	3.3
2	8.03	26	33.35
2	0.64	4.5	5.3
1	0.8	5	5.8
2	13.24	59.5	66.85
2	0	20	20.3
2	4.32	18	18.8
2	1.92	9.5	12.36
2	2.52	15.5	16.3
2	12.15	48.5	55.85
2	0.83	5	5.8
2	2.61	13.5	17.16
2	0.73	5	5.8
2	1.12	6	8.16
2	1.1	6	6.8
2	2.54	12.5	13.3
2	2.39	10	16.26
2	18.85	60	67.35
2	0.91	10	10.83
2	1.88	12	12.3
2	1.12	7	9.36
2	1.25	7	7.8
2	1.81	11	16.01
2	2.38	12	18.66
2	0.84	6.5	8.76
1	13.2	47	47.8
2	0	8	9.96
2	0.99	6	9.36
2	6.15	20	27.05
2	1.53	8.5	15.66
2	0.98	7	8.8
2	12.21	46.5	59.91
1	2.8	18	23.75
2	0.63	5.5	7.3
2	14.32	48	56.35
2	3.92	17	23.5
2	0.91	5.5	8.76
2	2.7	9.5	13.3
2	2.58	11	15.36
2	2.29	11	15.36
2	1.17	6.5	8.3
2	24.38	73.5	75.3
2	5.35	19	28.26
2	3.59	18.5	28.81
2	0.72	5	6.8
2	0.08	2.5	4.3
2	1.66	13	14.8
2	1.75	7.5	14.46
2	3.1	15	22.05
2	3.53	20	31.91
1	0	38.2	39
2	21.57	67.5	75.85
2	1.13	6.5	8.3
2	1.49	8	9.8
2	0.8	5.5	10.05
2	4.98	19	20.8
2	3.98	14.5	18.3
2	7.63	25	35.46
2	0.89	6	9.75
2	0.76	5.5	7.3
2	5.7	19.5	24.05
2	1.76	11.5	13.3
2	6.93	23	29.76
2	1.81	9.5	11.3
2	1.32	9	13.5
2	1.91	11.5	13.3
2	0.9	6.5	9.96
2	13.33	51.5	63.96
2	1.85	10.5	12.3
2	1.68	9	16.26
2	3.46	15	23.46
2	4.35	20	27.25
2	11.65	44.5	46.3
